Sub_tariff,6_digits,CIIU4,description,avgtariff
8414809010,841480,2813,"Otras campanas aspirantes para extracción o reciclado, con ventilador, incluso con filtro.",0
8414809010,841480,2813,"Otras campanas aspirantes para extracción o reciclado, con ventilador, incluso con filtro.",0
8414809020,841480,2813,Generadores de émbolos libres.,0
8414809020,841480,2813,Generadores de émbolos libres.,0
8414809090,841480,2813,"Los demás compresores de otros gases, no expresados ni comprendidos en otras partidas.",0
8414809090,841480,2813,"Los demás compresores de otros gases, no expresados ni comprendidos en otras partidas.",0
8414901000,841490,2813,Partes de compresores.,0.025
8414901000,841490,2813,Partes de compresores.,0.025
8414901000,841490,2813,Partes de compresores.,0.025
8414901000,841490,2813,Partes de compresores.,0.025
8414902000,841490,2813,Partes de compresores de la subpartida 84.14.30.90.,0.025
8414902000,841490,2813,Partes de compresores de la subpartida 84.14.30.90.,0.025
8414903000,841490,2813,Partes de compresores de las subpartidas 84.14.40.90 y 84.14.80.29.,0.025
8414903010,841490,2813,Partes de aparatos de la subpartida 84.14.40.90.,0.025
8414903020,841490,2813,Partes de aparatos de la subpartida 84.14.80.30.,0.025
8414909000,841490,2813,Las demás partes de los demás aparatos de la partida 84.14.,0.025
8414909000,841490,2813,Las demás partes de los demás aparatos de la partida 84.14.,0.025
8414909010,841490,2813,Partes de aparatos de la subpartida 84.14.80.19.,0.025
8414909010,841490,2813,Partes de aparatos de la subpartida 84.14.80.19.,0.025
8414909020,841490,2813,Las demás partes de los aparatos de la subpartida 84.14.30.11.,0.025
8414909021,841490,2813,"Conjuntos formados por cuerpos o bloques, cigüeñal y tubo impulsor de aceite, sistema de válvulas, biela-pistón y chumacera, para aparatos de la subpartida 84.14.30.10",0.025
8414909029,841490,2813,Las demás partes para aparatos de la subpartida 84.14.30.10.,0.025
8414909030,841490,2813,Partes de generadores de émbolos libres.,0.025
8414909030,841490,2813,Partes de generadores de émbolos libres.,0.025
8414909090,841490,2813,Las demás partes de los demás aparatos de la partida 84.14 no incluidas antes.,0.025
8414909091,841490,2813,Las demás partes de aparatos de las subpartidas 84.14.51.00.00 y 84.14.60.00.00.,0.025
8414909091,841490,2813,Las demás partes de aparatos de las subpartidas 84.14.51.00.00 y 84.14.60.00.00.,0.025
8414909092,841490,2813,Las demás partes de aparatos de las subpartidas 84.14.59.00.00 y 84.14.80.90.10.,0.025
8414909099,841490,2813,Las demás partes de aparatos de la partida 84.14.,0.025
8414909099,841490,2813,Las demás partes de aparatos de la partida 84.14.,0.025
8415100010,841510,2819,"Acondicionadores de aire, de pared o para ventanas formando un solo cuerpo, hasta de 30000 btu/h.",0.025
8415100090,841510,2819,"Los demás acondicionadores de aire, de pared o para ventanas formando un solo cuerpo de mas de 30000 btu/h.",0.025
8415101000,841510,2819,"Máquinas y aparatos para acondicionamiento de aire que comprendan un ventilador con motor y los dispositivos adecuados para modificar la temperatura y la humedad, aunque no regulen separadamente el grado higrométrico, de pared o para ventanas, formando un ",0.025
8415101000,841510,2819,"Máquinas y aparatos para acondicionamiento de aire que comprendan un ventilador con motor y los dispositivos adecuados para modificar la temperatura y la humedad, aunque no regulen separadamente el grado higrométrico, de pared o para ventanas, formando un ",0.025
8415101000,841510,2819,"Máquinas y aparatos para acondicionamiento de aire que comprendan un ventilador con motor y los dispositivos adecuados para modificar la temperatura y la humedad, aunque no regulen separadamente el grado higrométrico, de pared o para ventanas, formando un ",0.025
8415109000,841510,2819,"Las demás máquinas y aparatos para acondicionamiento de aire que comprendan un ventilador con motor y los dispositivos adecuados para modificar la temperatura y la humedad, aunque no regulen separadamente el grado higrométrico, de pared o para ventanas, formando un solo cuerpo",0.025
8415109000,841510,2819,"Las demás máquinas y aparatos para acondicionamiento de aire que comprendan un ventilador con motor y los dispositivos adecuados para modificar la temperatura y la humedad, aunque no regulen separadamente el grado higrométrico, de pared o para ventanas, formando un solo cuerpo",0.025
8415109000,841510,2819,"Las demás máquinas y aparatos para acondicionamiento de aire que comprendan un ventilador con motor y los dispositivos adecuados para modificar la temperatura y la humedad, aunque no regulen separadamente el grado higrométrico, de pared o para ventanas, formando un solo cuerpo",0.025
8415109010,841510,2819,"Los demás acondicionadores de aire para ser montados sobre una ventana, pared, techo o suelo, formando un solo cuerpo, con equipo de enfriamiento superior a 30.000 BTU/hora pero inferior o igual a 60.000 BTU/hora",0.025
8415109020,841510,2819,"Los demás acondicionadores de aire para ser montados sobre una ventana, pared, techo o suelo, formando un solo cuerpo, con equipo de enfriamiento superior a 60.000 BTU/hora",0.025
8415200000,841520,2819,Máquinas y aparatos para acondicionamiento del aire del tipo de los utilizados en vehículos automóviles para sus ocupantes.,0.100000001
8415810010,841581,2819,"Acondicionadores de aire, con equipos de enfriamiento y válvula de inversión del ciclo térmico, hasta de 30000 btu/hora.",0
8415810090,841581,2819,"Los demás acondicionadores de aire, con equipo de enfriamiento y válvula de inversión del ciclo térmico de mas de 30000 btu/h..",0
8415811000,841581,2819,Las demás máquinas y aparatos para acondicionamiento del aire con equipo de enfriamiento inferior  o igual a 30000 btu/hora y válvula de inversión del ciclo térmico.,0
8415811000,841581,2819,Las demás máquinas y aparatos para acondicionamiento del aire con equipo de enfriamiento inferior  o igual a 30000 btu/hora y válvula de inversión del ciclo térmico.,0
8415819000,841581,2819,Las demás máquinas y aparatos acondicionadores de aire con equipo de enfriamiento y válvula de inversión del ciclo térmico.,0
8415819000,841581,2819,Las demás máquinas y aparatos acondicionadores de aire con equipo de enfriamiento y válvula de inversión del ciclo térmico.,0
8415819010,841581,2819,Las demás máquinas y aparatos acondicionadores de aire con equipo de enfriamiento superior a 30.000 BTU/hora pero inferior o igual a 60.000 BTU/hora,0
8415819020,841581,2819,Las demás máquinas y aparatos acondicionadores de aire con equipo de enfriamiento superior a 60.000 BTU/hora,0
8415821000,841582,2819,"Acondicionadores de aire, para vehículos automóviles con equipo de enfriamiento.",0.033333335
8415821000,841582,2819,"Acondicionadores de aire, para vehículos automóviles con equipo de enfriamiento.",0.033333335
8415822000,841582,2819,"Las demás máquinas y aparatos para acondicionamiento de aire, con equipo de enfriamiento inferior o igual a  30000 btu/hora.",0.033333335
8415823000,841582,2819,"Las demás máquinas y aparatos para acondicionamiento de aire, con equipo de enfriamiento superior a 30.000 btu/hora  pero inferior o igual a 240.000 btu/hora.",0.033333335
8415823010,841582,2819,"Las demás máquinas y aparatos para acondicionamiento de aire, con equipo de enfriamiento superior a 30.000 btu/hora pero inferior o igual a 60.000 btu/hora",0.033333335
8415823020,841582,2819,"Las demás máquinas y aparatos para acondicionamiento de aire, con equipo de enfriamiento superior a 60.000 btu/hora pero inferior o igual a 240.000 btu/hora",0.033333335
8415824000,841582,2819,Las demás  máquinas y aparatos para acondicionamiento de aire con equipo de enfriamiento superior a 240.000 btu/hora,0.033333335
8415829010,841582,2819,"Los demás acondicionadores de aire, con equipo de enfriamiento hasta de 30000 btu/h.",0.033333335
8415829090,841582,2819,"Los demás acondicionadores de aire, con equipo de enfriamiento de mas de 30000 btu/h.",0.033333335
8415829100,841582,2819,Los demás acondicionadores con equipo de enfriamiento igual o inferior a 30.000 btu/hora.,0.033333335
8415829200,841582,2819,Los demás acondicionadores con equipo de enfriamiento superior a 30.000 btu/hora e igual o inferior a 240.000 btu/hora.,0.033333335
8415829900,841582,2819,"Los demás acondicionadores de aire, con equipo de enfriamiento.",0.033333335
8415830000,841583,2819,"Acondicionadores de aire, sin equipo de enfriamiento.",0
8415831000,841583,2819,"Máquinas y aparatos para acondicionamiento de aire, sin equipo de enfriamiento, inferior o igual a 30.000 BTU/hora.",0
8415831000,841583,2819,"Máquinas y aparatos para acondicionamiento de aire, sin equipo de enfriamiento, inferior o igual a 30.000 BTU/hora.",0
8415831000,841583,2819,"Máquinas y aparatos para acondicionamiento de aire, sin equipo de enfriamiento, inferior o igual a 30.000 BTU/hora.",0
8415839000,841583,2819,Los demás máquinas y aparatos para acondicionamiento de aire sin equipo de enfriamiento.,0
8415839000,841583,2819,Los demás máquinas y aparatos para acondicionamiento de aire sin equipo de enfriamiento.,0
8415839010,841583,2819,"Máquinas y aparatos para acondicionamiento de aire, sin equipo de enfriamiento, superior a 30.000 BTU/hora pero inferior o igual a 60.000 BTU/hora",0
8415839010,841583,2819,"Máquinas y aparatos para acondicionamiento de aire, sin equipo de enfriamiento, superior a 30.000 BTU/hora pero inferior o igual a 60.000 BTU/hora",0
8415839020,841583,2819,"Máquinas y aparatos para acondicionamiento de aire, sin equipo de enfriamiento, superior a 60.000 BTU/hora",0
8415839090,841583,2819,"Los demás acondicionadores de aire, sin equipo de enfriamiento, de mas de 30000 btu/h.",0
8415900000,841590,2819,Partes de aparatos acondicionadores de aire de la partida 84.15.,0.050000001
8415900000,841590,2819,Partes de aparatos acondicionadores de aire de la partida 84.15.,0.050000001
8415900000,841590,2819,Partes de aparatos acondicionadores de aire de la partida 84.15.,0.050000001
8416100000,841610,2815,"Quemadores de combustibles líquidos, para la alimentación de hogares.",0
8416100000,841610,2815,"Quemadores de combustibles líquidos, para la alimentación de hogares.",0
8416201000,841620,2815,"Quemadores de combustibles sólidos pulverizados, para la alimentación de hogares.",0
8416201000,841620,2815,"Quemadores de combustibles sólidos pulverizados, para la alimentación de hogares.",0
8416202000,841620,2815,"Quemadores de gases, para la alimentación de hogares.",0
8416202000,841620,2815,"Quemadores de gases, para la alimentación de hogares.",0
8416203000,841620,2815,"Quemadores mixtos, para la alimentación de hogares.",0
8416203000,841620,2815,"Quemadores mixtos, para la alimentación de hogares.",0
8416300000,841630,2815,"Alimentadores mecánicos de hogares, parrillas mecánicas, descargadores mecánicos de cenizas y demás dispositivos mecánicos auxiliares empleados en hogares.",0
8416300000,841630,2815,"Alimentadores mecánicos de hogares, parrillas mecánicas, descargadores mecánicos de cenizas y demás dispositivos mecánicos auxiliares empleados en hogares.",0
8416900000,841690,2815,Partes de quemadores para la alimentación de hogares de la partida 84.16.,0
8416900000,841690,2815,Partes de quemadores para la alimentación de hogares de la partida 84.16.,0
8417100000,841710,2815,"Hornos para tostación, fusión u otros tratamientos térmicos de los minerales metalíferos (incluidas las piritas) o de los metales, que no sean eléctricos.",0
8417100000,841710,2815,"Hornos para tostación, fusión u otros tratamientos térmicos de los minerales metalíferos (incluidas las piritas) o de los metales, que no sean eléctricos.",0
8417200000,841720,2825,"Hornos de panadería, pastelería o galletería, que no sean eléctricos",0
8417200000,841720,2825,"Hornos de panadería, pastelería o galletería, que no sean eléctricos",0
8417200010,841720,2825,"Hornos de panadería, pastelería o galletería, de túnel, que no sean eléctricos.",0
8417200090,841720,2825,"Los demás hornos industriales o de laboratorio, que no sean eléctricos",0
8417201000,841720,2825,"Hornos de panadería, pastelería o galletería, de túnel, que no sean eléctricos.",0
8417209000,841720,2825,"Los demás hornos de panadería, pastelería o galletería.",0
8417801000,841780,2815,"Hornos de laboratorio, que no sean eléctricos.",0.016666668
8417802000,841780,2815,"Hornos para productos cerámicos, que no sean eléctricos.",0.016666668
8417803000,841780,2815,"Hornos de laboratorio, que no sean eléctricos.",0.016666668
8417809000,841780,2815,"Los demás hornos industriales, incluidos los incineradores, que no sean eléctricos",0.016666668
8417809000,841780,2815,"Los demás hornos industriales, incluidos los incineradores, que no sean eléctricos",0.016666668
8417809000,841780,2815,"Los demás hornos industriales, incluidos los incineradores, que no sean eléctricos",0.016666668
8417900000,841790,2815,"Partes de hornos industriales o de laboratorio, incluidos los incineradores, que no sean eléctricos.",0
8417901000,841790,2815,Partes de hornos industriales no eléctricos.,0
8417902000,841790,2815,Partes de hornos de laboratorio no eléctricos.,0
8418100000,841810,2750,"Combinaciones de refrigerador y congelador, aunque no sean eléctricos, con puertas exteriores separadas.",0.150000006
8418100000,841810,2750,"Combinaciones de refrigerador y congelador, aunque no sean eléctricos, con puertas exteriores separadas.",0.150000006
8418100010,841810,2750,"Combinaciones de refrigerador y congelador, con puertas exteriores separadas, de volumen inferior a 184 litros, aunque no sean eléctricos.",0.150000006
8418100020,841810,2750,"Combinaciones de refrigerador y congelador, con puertas exteriores separadas, de volumen mayor o igual a 184 litros, pero inferior a 269 litros, aunque no sean eléctricos.",0.150000006
8418100030,841810,2750,"Combinaciones de refrigerador y congelador, con puertas exteriores separadas, de volumen mayor o igual a 269 litros, pero inferior a 382 litros, aunque no sean eléctricos.",0.150000006
8418100090,841810,2750,"Las demás combinaciones de refrigerador y congelador, con puertas exteriores separadas, aunque no sean eléctricos.",0.150000006
8418101000,841810,2750,"Combinaciones de refrigerador y congelador, con puertas exteriores separadas, de volumen inferior a 184 litros, aunque no sean eléctricos.",0.150000006
8418102000,841810,2750,"Combinaciones de refrigerador y congelador, con puertas exteriores separadas, de volumen superior o igual a 184 l pero inferior a 269 l, aunque no sean eléctricos.",0.150000006
8418103000,841810,2750,"Combinaciones de refrigerador y congelador, con puertas exteriores separadas, de volumen superior o igual a 269 l pero inferior a 382 l, aunque no sean eléctricos.",0.150000006
8418109000,841810,2750,"Las demás combinaciones de refrigerador y congelador, con puertas exteriores separadas, aunque no sean eléctricos.",0.150000006
8418210000,841821,2750,"Refrigeradores  de compresión, aunque no sean eléctricos, de uso doméstico.",0.150000006
8418210000,841821,2750,"Refrigeradores  de compresión, aunque no sean eléctricos, de uso doméstico.",0.150000006
8418210010,841821,2750,Refrigeradores domésticos de compresión de volumen inferior a 184 litros.,0.150000006
8418210020,841821,2750,"Refrigeradores domésticos de compresión de volumen mayor o igual a 184 litros, pero inferior a 269 litros.",0.150000006
8418210030,841821,2750,"Refrigeradores domésticos de compresión de volumen mayor o igual a 269 litros, pero inferior a 382 litros.",0.150000006
8418210090,841821,2750,"Los demás refrigeradores de uso doméstico, de compresión.",0.150000006
8418211000,841821,2750,"Refrigeradores domésticos de compresión, aunque no sean eléctricos, de volumen inferior a 184 litros.",0.150000006
8418212000,841821,2750,"Refrigeradores domésticos de compresión, aunque no sean eléctricos, de volumen superior o igual a 184 l pero inferior a 269 l.",0.150000006
8418213000,841821,2750,"Refrigeradores domésticos de compresión, aunque no sean eléctricos, de volumen superior o igual a 269 l pero inferior a 382 l.",0.150000006
8418219000,841821,2750,"Los demás refrigeradores domésticos, de compresión, aunque no sean eléctricos.",0.150000006
8418220000,841822,2750,"Refrigeradores domésticos de absorción, eléctricos.",
8418220000,841822,2750,"Refrigeradores domésticos de absorción, eléctricos.",
8418290000,841829,2750,"Los demás refrigeradores de uso doméstico, aunque no sean eléctricos.",0.150000006
8418290000,841829,2750,"Los demás refrigeradores de uso doméstico, aunque no sean eléctricos.",0.150000006
8418291000,841829,2750,"Refrigeradores domésticos de absorción, eléctricos.",0.150000006
8418299000,841829,2750,"Los demás refrigeradores de uso doméstico, aunque no sean eléctricos.",0.150000006
8418300000,841830,2750,"Congeladores horizontales del tipo arcón (cofre), de capacidad inferior o igual a 800 i.",0.150000006
8418300000,841830,2750,"Congeladores horizontales del tipo arcón (cofre), de capacidad inferior o igual a 800 i.",0.150000006
8418400000,841840,2750,"Congeladores verticales del tipo armario, de capacidad inferior o igual a 900 i.",0.150000006
8418400000,841840,2750,"Congeladores verticales del tipo armario, de capacidad inferior o igual a 900 i.",0.150000006
8418500000,841850,2819,"Los demás muebles (armarios, arcones (cofres), vitrinas, mostradores y similares) para la conservación y exposición de los productos, que incorporen un equipo para refrigerar o congelar.",0.100000001
8418500000,841850,2819,"Los demás muebles (armarios, arcones (cofres), vitrinas, mostradores y similares) para la conservación y exposición de los productos, que incorporen un equipo para refrigerar o congelar.",0.100000001
8418500000,841850,2819,"Los demás muebles (armarios, arcones (cofres), vitrinas, mostradores y similares) para la conservación y exposición de los productos, que incorporen un equipo para refrigerar o congelar.",0.100000001
8418601000,841860,2819,"Unidades selladas de absorción, para la producción de frío.",
8418602000,841860,2819,"Otras unidades selladas, hasta de 93 w (1/8 hp), para la producción de frío.",
8418603000,841860,2819,"Otras unidades selladas de mas de 93 w (1/8 hp) y hasta 0,37 kW (1/2hp), para la producción de frío.",
8418604000,841860,2819,"Las demás unidades selladas, para la producción de frío.",
8418605000,841860,2819,Plantas para la fabricación de hielo.,
8418606000,841860,2819,Las demás instalaciones frigoríficas.,
8418609010,841860,2819,Fuentes refrigeradoras de agua.,
8418609020,841860,2819,Unidades de refrigeración para vehículos de transporte de mercancías.,
8418609090,841860,2819,"Los demás materiales, máquinas y aparatos para la producción de frío, aunque no sean eléctricos; bombas de calor, excepto los  acondicionadores de aire de la partida 84.15.",
8418610000,841861,2819,"Bombas de calor, excepto las máquinas y aparatos para acondicionamiento de aire de la partida 84.15.",0
8418610000,841861,2819,"Bombas de calor, excepto las máquinas y aparatos para acondicionamiento de aire de la partida 84.15.",0
8418610000,841861,2819,"Bombas de calor, excepto las máquinas y aparatos para acondicionamiento de aire de la partida 84.15.",0
8418691100,841869,2819,Los demás grupos frigoríficos de compresión.,0.018750001
8418691100,841869,2819,Los demás grupos frigoríficos de compresión.,0.018750001
8418691110,841869,2819,"Los demás grupos frigoríficos de compresión, de rendimiento superior a 1000kg/hora.",0.018750001
8418691110,841869,2819,"Los demás grupos frigoríficos de compresión, de rendimiento superior a 1000kg/hora.",0.018750001
8418691190,841869,2819,"Los demás refrigeradores, congeladores de compresión y demás material, máquinas  y aparatos para la producción de frío, aunque no sean eléctricos; incluso bombas de calor, excepto las máquinas y aparatos para acondicionamiento de aire de la partida 8414",0.018750001
8418691200,841869,2819,Los demás grupos frigoríficos de absorción.,0.018750001
8418691200,841869,2819,Los demás grupos frigoríficos de absorción.,0.018750001
8418699100,841869,2819,"Los demás materiales, máquinas y aparatos para la fabricación de hielo.",0.018750001
8418699100,841869,2819,"Los demás materiales, máquinas y aparatos para la fabricación de hielo.",0.018750001
8418699200,841869,2819,Fuentes de agua.,0.018750001
8418699200,841869,2819,Fuentes de agua.,0.018750001
8418699300,841869,2819,"Cámaras o túneles desarmables o de paneles, con equipo para la producción de frío.",0.018750001
8418699400,841869,2819,Unidades de refrigeración para vehículos de transporte de mercancías.,0.018750001
8418699900,841869,2819,"Los demás materiales, máquinas y aparatos para la producción de frío, aunque no sean eléctricos",0.018750001
8418699910,841869,2819,Las demás unidades de refrigeración para vehículos  de transporte de mercancías.,0.018750001
8418699910,841869,2819,Las demás unidades de refrigeración para vehículos  de transporte de mercancías.,0.018750001
8418699990,841869,2819,"Los demás materiales, máquinas y aparatos para la producción de frío, aunque no sean eléctricos",0.018750001
8418699990,841869,2819,"Los demás materiales, máquinas y aparatos para la producción de frío, aunque no sean eléctricos",0.018750001
8418901000,841890,2819,"Muebles y sus partes, para refrigeradores domésticos.",
8418902000,841890,2819,"Los demás muebles y sus partes, para máquinas y aparatos, para la producción de frío.",
8418903000,841890,2819,"Evaporadores del tipo de placas conformadas, para máquinas y aparatos para la producción de frío.",
8418909000,841890,2819,"Las demás partes para refrigeradores, congeladores-conservadores y demás máquinas y aparatos para la producción de frío.",
8418910000,841891,2819,Muebles concebidos para incorporarles un equipo de producción de frío.,0.100000001
8418910000,841891,2819,Muebles concebidos para incorporarles un equipo de producción de frío.,0.100000001
8418991000,841899,2819,Evaporadores de placas.,0.025
8418991000,841899,2819,Evaporadores de placas.,0.025
8418992000,841899,2819,Unidades de condensación.,0.025
8418999000,841899,2819,Las demás partes de la partida 84.18.,0.025
8418999000,841899,2819,Las demás partes de la partida 84.18.,0.025
8418999010,841899,2819,Evaporadores de aletas,0.025
8418999020,841899,2819,Evaporadores de aletas,0.025
8418999090,841899,2819,"Las demás partes de refrigeradores, congeladores y demás material, aunque no sean eléctricos; bombas de calor, excepto las maquinas y aparatos para acondicionamiento de aire de la partida 84.15",0.025
8419110000,841911,2750,"Calentadores de agua de calentamiento instantáneo, de gas.",0.150000006
8419110000,841911,2750,"Calentadores de agua de calentamiento instantáneo, de gas.",0.150000006
8419190000,841919,2750,"Los demás calentadores de agua de calentamiento instantáneo o de acumulación, excepto los eléctricos.",0.150000006
8419191000,841919,2750,"Calentadores de agua de acumulación, con capacidad igual o inferior a 120 l, excepto los eléctricos.",0.150000006
8419191000,841919,2750,"Calentadores de agua de acumulación, con capacidad igual o inferior a 120 l, excepto los eléctricos.",0.150000006
8419199000,841919,2750,"Los demás calentadores de agua de acumulación, excepto los eléctricos.",0.150000006
8419199000,841919,2750,"Los demás calentadores de agua de acumulación, excepto los eléctricos.",0.150000006
8419200000,841920,3250,"Esterilizadores médico, quirúrgicos o de laboratorio.",0
8419200000,841920,3250,"Esterilizadores médico, quirúrgicos o de laboratorio.",0
8419200000,841920,3250,"Esterilizadores médico, quirúrgicos o de laboratorio.",0
8419310000,841931,2825,Secadores para productos agrícolas.,0.050000001
8419310000,841931,2825,Secadores para productos agrícolas.,0.050000001
8419310000,841931,2825,Secadores para productos agrícolas.,0.050000001
8419320000,841932,2829,"Secadores para madera, pasta para papel, papel o cartón.",0
8419320000,841932,2829,"Secadores para madera, pasta para papel, papel o cartón.",0
8419320000,841932,2829,"Secadores para madera, pasta para papel, papel o cartón.",0
8419390010,841939,2829,Los demás secadores de liofilización y de criodesecación.,0.025
8419390020,841939,2829,Los demás secadores de pulverización.,0.025
8419390090,841939,2829,"Los demás aparatos secadores, excepto los domésticos.",0.025
8419391000,841939,2829,Los demás secadores por liofilización o criodesecación.,0.025
8419391000,841939,2829,Los demás secadores por liofilización o criodesecación.,0.025
8419391000,841939,2829,Los demás secadores por liofilización o criodesecación.,0.025
8419392000,841939,2829,Los demás secadores por pulverización.,0.025
8419392000,841939,2829,Los demás secadores por pulverización.,0.025
8419399000,841939,2829,"Los demás aparatos secadores, excepto los domésticos.",0.025
8419399000,841939,2829,"Los demás aparatos secadores, excepto los domésticos.",0.025
8419399010,841939,2829,Los demás aparatos secadores para minerales.,0.025
8419399090,841939,2829,"Los demás aparatos secadores, excepto los domésticos.",0.025
8419399100,841939,2829,Los demás aparatos secadores para minerales.,0.025
8419399900,841939,2829,"Los demás aparatos secadores, excepto los domésticos.",0.025
8419400000,841940,2819,Aparatos de destilación o de rectificación.,0.100000001
8419400000,841940,2819,Aparatos de destilación o de rectificación.,0.100000001
8419400000,841940,2819,Aparatos de destilación o de rectificación.,0.100000001
8419500000,841950,2819,Intercambiadores de calor.,0.025
8419501000,841950,2819,Pasterizadores.,0.025
8419501000,841950,2819,Pasterizadores.,0.025
8419509000,841950,2819,Los demás intercambiadores de calor.,0.025
8419509000,841950,2819,Los demás intercambiadores de calor.,0.025
8419600000,841960,2819,Aparatos y dispositivos para licuefacción de aire u otros gases.,0
8419600000,841960,2819,Aparatos y dispositivos para licuefacción de aire u otros gases.,0
8419600000,841960,2819,Aparatos y dispositivos para licuefacción de aire u otros gases.,0
8419810000,841981,2825,Los demás aparatos y dispositivos para la preparación de bebidas calientes o  la cocción o calentamiento de alimentos.,0.100000001
8419810000,841981,2825,Los demás aparatos y dispositivos para la preparación de bebidas calientes o  la cocción o calentamiento de alimentos.,0.100000001
8419810000,841981,2825,Los demás aparatos y dispositivos para la preparación de bebidas calientes o  la cocción o calentamiento de alimentos.,0.100000001
8419891000,841989,2819,Autoclaves.,0
8419891000,841989,2819,Autoclaves.,0
8419891000,841989,2819,Autoclaves.,0
8419892010,841989,2819,Autoclaves.,0
8419892020,841989,2819,Reactores con chaqueta de enfriamiento.,0
8419892090,841989,2819,Los demás aparatos y dispositivos de calefacción o de enfriamiento.,0
8419893000,841989,2819,Aparatos y dispositivos de evaporación.,0
8419894000,841989,2819,Aparatos y dispositivos para torrefacción.,0
8419899010,841989,2819,Los demás aparatos esterilizadores.,0
8419899090,841989,2819,"Los demás aparatos y dispositivos de la partida 84.19, no incluidos antes.",0
8419899100,841989,2819,Los demás aparatos y dispositivos de evaporación.,0
8419899100,841989,2819,Los demás aparatos y dispositivos de evaporación.,0
8419899110,841989,2819,"Evaporadores de contacto indirecto, que funcionan bajo tecnología ""REX (Reynolds Enhanced Crystallizer)"".",0
8419899190,841989,2819,Los demás aparatos y dispositivos de evaporación.,0
8419899200,841989,2819,Los demás aparatos y dispositivos de torrefacción.,0
8419899200,841989,2819,Los demás aparatos y dispositivos de torrefacción.,0
8419899300,841989,2819,Los demás aparatos y dispositivos de esterilización.,0
8419899300,841989,2819,Los demás aparatos y dispositivos de esterilización.,0
8419899900,841989,2819,"Los demás aparatos y dispositivos, aunque se calienten eléctricamente para el tratamiento de materias mediante operaciones que impliquen un cambio de temperatura.",0
8419899900,841989,2819,"Los demás aparatos y dispositivos, aunque se calienten eléctricamente para el tratamiento de materias mediante operaciones que impliquen un cambio de temperatura.",0
8419899910,841989,2819,"Reactores industriales de polimerización, para proceso continuo.",0
8419899990,841989,2819,"Los demás aparatos y dispositivos, aunque se calienten eléctricamente (excepto los hornos y demás aparatos de la partida 85.14) para el tratamiento de materias mediante operaciones que impliquen un cambio de temperatura.",0
8419901000,841990,2819,"Partes de calentadores de agua, de la partida 84.19.",0.050000001
8419901000,841990,2819,"Partes de calentadores de agua, de la partida 84.19.",0.050000001
8419901000,841990,2819,"Partes de calentadores de agua, de la partida 84.19.",0.050000001
8419909000,841990,2819,"Las demás partes de aparatos y dispositivos de la partida 84.19, no incluidas antes.",0.050000001
8419909000,841990,2819,"Las demás partes de aparatos y dispositivos de la partida 84.19, no incluidas antes.",0.050000001
8420100000,842010,2819,"Calandrias y laminadoras, excepto las de metales o vidrio.",0
8420101000,842010,2819,"Calandrias y laminadores para las industrias panadera, pastelera y galletera.",0
8420101000,842010,2819,"Calandrias y laminadores para las industrias panadera, pastelera y galletera.",0
8420109000,842010,2819,"Las demás calandrias y laminadores, excepto para metal o vidrio.",0
8420109000,842010,2819,"Las demás calandrias y laminadores, excepto para metal o vidrio.",0
8420910000,842091,2819,Cilindros para calandrias y laminadoras.,0
8420910000,842091,2819,Cilindros para calandrias y laminadoras.,0
8420990000,842099,2819,Las demás partes de calandrias y laminadoras.,0
8420990000,842099,2819,Las demás partes de calandrias y laminadoras.,0
8421110000,842111,2825,Desnatadoras (descremadoras).,0
8421110000,842111,2825,Desnatadoras (descremadoras).,0
8421120000,842112,2826,Secadoras de ropa.,0
8421120000,842112,2826,Secadoras de ropa.,0
8421191000,842119,2819,"Centrifugadoras incluidas las secadoras centrifugas, de laboratorio.",0
8421191000,842119,2819,"Centrifugadoras incluidas las secadoras centrifugas, de laboratorio.",0
8421192000,842119,2819,Centrifugadoras y secadoras centrifugas para la industria de producción de azúcar.,0
8421192000,842119,2819,Centrifugadoras y secadoras centrifugas para la industria de producción de azúcar.,0
8421193000,842119,2819,Centrifugadoras y secadoras centrifugas para la industria de papel y celulosa.,0
8421193000,842119,2819,Centrifugadoras y secadoras centrifugas para la industria de papel y celulosa.,0
8421199000,842119,2819,Las demás centrifugadoras y secadoras centrifugas.,0
8421199000,842119,2819,Las demás centrifugadoras y secadoras centrifugas.,0
8421211000,842121,2819,"Aparatos domésticos, para filtrar o depurar agua.",0.075000003
8421211000,842121,2819,"Aparatos domésticos, para filtrar o depurar agua.",0.075000003
8421219000,842121,2819,Los demás aparatos para filtrar o depurar agua.,0.075000003
8421219000,842121,2819,Los demás aparatos para filtrar o depurar agua.,0.075000003
8421220000,842122,2819,Aparatos para filtrar o depurar las demás bebidas.,0.100000001
8421220000,842122,2819,Aparatos para filtrar o depurar las demás bebidas.,0.100000001
8421230000,842123,2819,Aparatos para filtrar lubricantes o carburantes en los motores de encendido por chispa o por compresión.,0.100000001
8421230000,842123,2819,Aparatos para filtrar lubricantes o carburantes en los motores de encendido por chispa o por compresión.,0.100000001
8421291000,842129,2819,Filtros prensa.,0.030000001
8421291000,842129,2819,Filtros prensa.,0.030000001
8421292000,842129,2819,Filtros magnéticos y electromagnéticos.,0.030000001
8421292000,842129,2819,Filtros magnéticos y electromagnéticos.,0.030000001
8421293000,842129,2819,Filtros concebidos exclusiva o principalmente para equipar aparatos médicos de la partida 90.18.,0.030000001
